country,year_week,weekly_count
Poland,2020-05-04,2139.0
Poland,2020-05-11,2303.0
Poland,2020-05-18,2533.0
Poland,2020-05-25,2759.0
Poland,2020-06-01,2496.0
Poland,2020-06-08,2777.0
Poland,2020-06-15,2831.0
Poland,2020-06-22,2539.0
Poland,2020-06-29,1976.0
Poland,2020-07-06,2043.0
Poland,2020-07-13,1941.0
Poland,2020-07-20,2213.0
Poland,2020-07-27,2961.0
Poland,2020-08-03,3829.0
Poland,2020-08-10,4897.0
Poland,2020-08-17,4893.0
Poland,2020-08-24,5078.0
Poland,2020-08-31,5108.0
Poland,2020-09-07,3954.0
Poland,2020-09-14,3328.0
Poland,2020-09-21,5088.0
Poland,2020-09-28,8090.0
Poland,2020-10-05,12744.0
Poland,2020-10-12,25742.0
Poland,2020-10-19,49950.0
Poland,2020-10-26,77922.0
Poland,2020-11-02,126214.0
Poland,2020-11-09,166613.0
Poland,2020-11-16,166547.0
Poland,2020-11-23,148359.0
Poland,2020-11-30,100911.0
Poland,2020-12-07,77033.0
Poland,2020-12-14,72664.0
Poland,2020-12-21,66790.0
Poland,2020-12-28,53668.0
Poland,2021-01-04,129605.0
Poland,2021-01-11,48578.0
Poland,2021-01-18,38948.0
Poland,2021-01-25,37763.0
Poland,2021-02-01,36794.0
Poland,2021-02-08,38814.0
Poland,2021-02-15,51154.0
Poland,2021-02-22,69123.0
Poland,2021-03-01,89419.0
Poland,2021-03-08,117089.0
Poland,2021-03-15,155552.0
Poland,2021-03-22,194006.0
Poland,2021-03-29,180514.0
Poland,2021-04-05,138144.0
Poland,2021-04-12,108715.0
Poland,2021-04-19,67003.0
Poland,2021-04-26,43437.0
Poland,2021-05-03,29332.0
Poland,2021-05-10,20539.0
Poland,2021-05-17,10998.0
Poland,2021-05-24,6122.0
Poland,2021-05-31,3056.0
Poland,2021-06-07,2140.0
Poland,2021-06-14,1224.0
Poland,2021-06-21,846.0
Poland,2021-06-28,619.0
Poland,2021-07-05,560.0
Poland,2021-07-12,629.0
Poland,2021-07-19,738.0
Poland,2021-07-26,896.0
Poland,2021-08-02,1042.0
Poland,2021-08-09,1301.0
Poland,2021-08-16,1350.0
Poland,2021-08-23,1612.0
Poland,2021-08-30,2283.0
Poland,2021-09-06,3251.0
Poland,2021-09-13,4380.0
Poland,2021-09-20,5358.0
Poland,2021-09-27,7896.0
Poland,2021-10-04,11756.0
Poland,2021-10-11,17820.0
Poland,2021-10-18,34756.0
Poland,2021-10-25,54275.0
Poland,2021-11-01,81382.0
Poland,2021-11-08,102486.0
Poland,2021-11-15,143720.0
Poland,2021-11-22,163227.0
Poland,2021-11-29,163689.0
Poland,2021-12-06,154947.0
Poland,2021-12-13,128823.0
Poland,2021-12-20,86433.0
Poland,2021-12-27,78982.0
Poland,2022-01-03,87142.0
Poland,2022-01-10,102503.0
Poland,2022-01-17,223842.0
Poland,2022-01-24,338793.0
Poland,2022-01-31,335786.0
Poland,2022-02-07,227481.0
Poland,2022-02-14,148475.0
Poland,2022-02-21,103645.0
Poland,2022-02-28,80285.0
Poland,2022-03-07,76640.0
Poland,2022-03-14,71327.0
Poland,2022-03-21,50291.0
Poland,2022-03-28,26414.0
Poland,2022-04-04,8509.0
Poland,2022-04-11,6926.0
Poland,2022-04-18,5954.0
Poland,2022-04-25,5472.0
Poland,2022-05-02,3671.0
Poland,2022-05-09,2928.0
Poland,2022-05-16,2067.0
Poland,2022-05-23,1645.0
Poland,2022-05-30,1427.0
Poland,2022-06-06,1426.0
Portugal,2020-01-06,0.0
Portugal,2020-01-13,0.0
Portugal,2020-01-20,0.0
Portugal,2020-01-27,0.0
Portugal,2020-02-03,0.0
Portugal,2020-02-10,0.0
Portugal,2020-02-17,0.0
Portugal,2020-02-24,1.0
Portugal,2020-03-02,1.0
Portugal,2020-03-09,27.0
Portugal,2020-03-16,289.0
Portugal,2020-03-23,1407.0
Portugal,2020-03-30,3722.0
Portugal,2020-04-06,5053.0
Portugal,2020-04-13,4444.0
Portugal,2020-04-20,4247.0
Portugal,2020-04-27,3195.0
Portugal,2020-05-04,2372.0
Portugal,2020-05-11,2330.0
Portugal,2020-05-18,1850.0
Portugal,2020-05-25,2005.0
Portugal,2020-06-01,1967.0
Portugal,2020-06-08,2129.0
Portugal,2020-06-15,1981.0
Portugal,2020-06-22,2480.0
Portugal,2020-06-29,2693.0
Portugal,2020-07-06,2459.0
Portugal,2020-07-13,2559.0
Portugal,2020-07-20,2120.0
Portugal,2020-07-27,1707.0
Portugal,2020-08-03,1447.0
Portugal,2020-08-10,1486.0
Portugal,2020-08-17,1607.0
Portugal,2020-08-24,1536.0
Portugal,2020-08-31,2322.0
Portugal,2020-09-07,2561.0
Portugal,2020-09-14,3846.0
Portugal,2020-09-21,4541.0
Portugal,2020-09-28,4799.0
Portugal,2020-10-05,5407.0
Portugal,2020-10-12,7525.0
Portugal,2020-10-19,12983.0
Portugal,2020-10-26,17509.0
Portugal,2020-11-02,23342.0
Portugal,2020-11-09,32268.0
Portugal,2020-11-16,34682.0
Portugal,2020-11-23,36994.0
Portugal,2020-11-30,33426.0
Portugal,2020-12-07,26525.0
Portugal,2020-12-14,26139.0
Portugal,2020-12-21,26223.0
Portugal,2020-12-28,20197.0
Portugal,2021-01-04,86436.0
Portugal,2021-01-11,63295.0
Portugal,2021-01-18,82168.0
Portugal,2021-01-25,79395.0
Portugal,2021-02-01,44664.0
Portugal,2021-02-08,22970.0
Portugal,2021-02-15,13897.0
Portugal,2021-02-22,8838.0
Portugal,2021-03-01,8810.0
Portugal,2021-03-08,7513.0
Portugal,2021-03-15,4655.0
Portugal,2021-03-22,4868.0
Portugal,2021-03-29,4300.0
Portugal,2021-04-05,4570.0
Portugal,2021-04-12,4238.0
Portugal,2021-04-19,4113.0
Portugal,2021-04-26,3788.0
Portugal,2021-05-03,3497.0
Portugal,2021-05-10,3283.0
Portugal,2021-05-17,3707.0
Portugal,2021-05-24,3957.0
Portugal,2021-05-31,4341.0
Portugal,2021-06-07,5167.0
Portugal,2021-06-14,7888.0
Portugal,2021-06-21,9729.0
Portugal,2021-06-28,14712.0
Portugal,2021-07-05,19577.0
Portugal,2021-07-12,25837.0
Portugal,2021-07-19,23160.0
Portugal,2021-07-26,18755.0
Portugal,2021-08-02,16082.0
Portugal,2021-08-09,16601.0
Portugal,2021-08-16,16386.0
Portugal,2021-08-23,16214.0
Portugal,2021-08-30,12595.0
Portugal,2021-09-06,9042.0
Portugal,2021-09-13,6919.0
Portugal,2021-09-20,6198.0
Portugal,2021-09-27,4751.0
Portugal,2021-10-04,4539.0
Portugal,2021-10-11,4975.0
Portugal,2021-10-18,5457.0
Portugal,2021-10-25,5877.0
Portugal,2021-11-01,6941.0
Portugal,2021-11-08,9937.0
Portugal,2021-11-15,14932.0
Portugal,2021-11-22,20279.0
Portugal,2021-11-29,23875.0
Portugal,2021-12-06,27415.0
Portugal,2021-12-13,31753.0
Portugal,2021-12-20,56673.0
Portugal,2021-12-27,149647.0
Portugal,2022-01-03,236870.0
Portugal,2022-01-10,265960.0
Portugal,2022-01-17,368651.0
Portugal,2022-01-24,406174.0
Portugal,2022-01-31,308824.0
Portugal,2022-02-07,170812.0
Portugal,2022-02-14,106749.0
Portugal,2022-02-21,80756.0
Portugal,2022-02-28,82757.0
Portugal,2022-03-07,86059.0
Portugal,2022-03-14,81690.0
Portugal,2022-03-21,77615.0
Portugal,2022-03-28,68470.0
Portugal,2022-04-04,63326.0
Portugal,2022-04-11,63987.0
Portugal,2022-04-18,70570.0
Portugal,2022-04-25,74770.0
Portugal,2022-05-02,101261.0
Portugal,2022-05-09,160407.0
Portugal,2022-05-16,190513.0
Portugal,2022-05-23,174970.0
Portugal,2022-05-30,164795.0
Portugal,2022-06-06,118526.0
Romania,2020-01-06,0.0
Romania,2020-01-13,0.0
Romania,2020-01-20,0.0
Romania,2020-01-27,0.0
Romania,2020-02-03,0.0
Romania,2020-02-10,0.0
Romania,2020-02-17,0.0
Romania,2020-02-24,0.0
Romania,2020-03-02,3.0
Romania,2020-03-09,14.0
Romania,2020-03-16,177.0
Romania,2020-03-23,407.0
Romania,2020-03-30,1409.0
Romania,2020-04-06,2210.0
Romania,2020-04-13,2541.0
Romania,2020-04-20,2469.0
Romania,2020-04-27,2411.0
Romania,2020-05-04,2237.0
Romania,2020-05-11,1784.0
Romania,2020-05-18,1461.0
Romania,2020-05-25,1398.0
Romania,2020-06-01,1134.0
Romania,2020-06-08,1251.0
Romania,2020-06-15,1692.0
Romania,2020-06-22,2017.0
Romania,2020-06-29,2430.0
Romania,2020-07-06,2736.0
Romania,2020-07-13,4038.0
Romania,2020-07-20,5778.0
Romania,2020-07-27,8134.0
Romania,2020-08-03,8303.0
Romania,2020-08-10,8368.0
Romania,2020-08-17,8157.0
Romania,2020-08-24,8021.0
Romania,2020-08-31,8140.0
Romania,2020-09-07,8388.0
Romania,2020-09-14,8406.0
Romania,2020-09-21,9796.0
Romania,2020-09-28,10722.0
Romania,2020-10-05,14143.0
Romania,2020-10-12,21397.0
Romania,2020-10-19,26116.0
Romania,2020-10-26,30749.0
Romania,2020-11-02,41857.0
Romania,2020-11-09,53582.0
Romania,2020-11-16,56981.0
Romania,2020-11-23,57962.0
Romania,2020-11-30,51773.0
Romania,2020-12-07,42839.0
Romania,2020-12-14,40758.0
Romania,2020-12-21,33674.0
Romania,2020-12-28,23897.0
Romania,2021-01-04,54369.0
Romania,2021-01-11,20757.0
Romania,2021-01-18,17384.0
Romania,2021-01-25,17242.0
Romania,2021-02-01,16659.0
Romania,2021-02-08,16497.0
Romania,2021-02-15,18404.0
Romania,2021-02-22,23066.0
Romania,2021-03-01,27212.0
Romania,2021-03-08,32560.0
Romania,2021-03-15,38122.0
Romania,2021-03-22,39494.0
Romania,2021-03-29,37266.0
Romania,2021-04-05,30083.0
Romania,2021-04-12,22124.0
Romania,2021-04-19,16106.0
Romania,2021-04-26,10402.0
Romania,2021-05-03,8313.0
Romania,2021-05-10,5399.0
Romania,2021-05-17,3389.0
Romania,2021-05-24,1922.0
Romania,2021-05-31,1224.0
Romania,2021-06-07,841.0
Romania,2021-06-14,476.0
Romania,2021-06-21,393.0
Romania,2021-06-28,298.0
Romania,2021-07-05,305.0
Romania,2021-07-12,431.0
Romania,2021-07-19,703.0
Romania,2021-07-26,1138.0
Romania,2021-08-02,1645.0
Romania,2021-08-09,2536.0
Romania,2021-08-16,3893.0
Romania,2021-08-23,6317.0
Romania,2021-08-30,9866.0
Romania,2021-09-06,16546.0
Romania,2021-09-13,30872.0
Romania,2021-09-20,48187.0
Romania,2021-09-27,76721.0
Romania,2021-10-04,91916.0
Romania,2021-10-11,101837.0
Romania,2021-10-18,103685.0
Romania,2021-10-25,81630.0
Romania,2021-11-01,54489.0
Romania,2021-11-08,31841.0
Romania,2021-11-15,19001.0
Romania,2021-11-22,13444.0
Romania,2021-11-29,8579.0
Romania,2021-12-06,6592.0
Romania,2021-12-13,4909.0
Romania,2021-12-20,4766.0
Romania,2021-12-27,10227.0
Romania,2022-01-03,36937.0
Romania,2022-01-10,64075.0
Romania,2022-01-17,122381.0
Romania,2022-01-24,189074.0
Romania,2022-01-31,203973.0
Romania,2022-02-07,150034.0
Romania,2022-02-14,94904.0
Romania,2022-02-21,59747.0
Romania,2022-02-28,37054.0
Romania,2022-03-07,22302.0
Romania,2022-03-14,24180.0
Romania,2022-03-21,24318.0
Romania,2022-03-28,18783.0
Romania,2022-04-04,12019.0
Romania,2022-04-11,8697.0
Romania,2022-04-18,6014.0
Romania,2022-04-25,6123.0
Romania,2022-05-02,4625.0
Romania,2022-05-09,3808.0
Romania,2022-05-16,2849.0
Romania,2022-05-23,2309.0
Romania,2022-05-30,1978.0
Romania,2022-06-06,2019.0
Russia,2020-01-06,0.0
Russia,2020-01-13,0.0
Russia,2020-01-20,0.0
Russia,2020-01-27,0.0
Russia,2020-02-03,2.0
Russia,2020-02-10,0.0
Russia,2020-02-17,0.0
Russia,2020-02-24,0.0
Russia,2020-03-02,0.0
Russia,2020-03-09,8.0
Russia,2020-03-16,53.0
Russia,2020-03-23,304.0
Russia,2020-03-30,1167.0
Russia,2020-04-06,3855.0
Russia,2020-04-13,10381.0
Russia,2020-04-20,27083.0
Russia,2020-04-27,38096.0
Russia,2020-05-04,53738.0
Russia,2020-05-11,75001.0
Russia,2020-05-18,72064.0
Russia,2020-05-25,62729.0
Russia,2020-06-01,61362.0
Russia,2020-06-08,61830.0
Russia,2020-06-15,61291.0
Russia,2020-06-22,55716.0
Russia,2020-06-29,49757.0
Russia,2020-07-06,46814.0
Russia,2020-07-13,45911.0
Russia,2020-07-20,44384.0
Russia,2020-07-27,40939.0
Russia,2020-08-03,38385.0
Russia,2020-08-10,36666.0
Russia,2020-08-17,35317.0
Russia,2020-08-24,33896.0
Russia,2020-08-31,33577.0
Russia,2020-09-07,35179.0
Russia,2020-09-14,37306.0
Russia,2020-09-21,40588.0
Russia,2020-09-28,48039.0
Russia,2020-10-05,63563.0
Russia,2020-10-12,83717.0
Russia,2020-10-19,100616.0
Russia,2020-10-26,114543.0
Russia,2020-11-02,122904.0
Russia,2020-11-09,137553.0
Russia,2020-11-16,151491.0
Russia,2020-11-23,163504.0
Russia,2020-11-30,179987.0
Russia,2020-12-07,191454.0
Russia,2020-12-14,193158.0
Russia,2020-12-21,108740.0
Russia,2020-12-28,315367.0
Russia,2021-01-04,347234.0
Russia,2021-01-11,165797.0
Russia,2021-01-18,147624.0
Russia,2021-01-25,129397.0
Russia,2021-02-01,115110.0
Russia,2021-02-08,102893.0
Russia,2021-02-15,91240.0
Russia,2021-02-22,80320.0
Russia,2021-03-01,75379.0
Russia,2021-03-08,57579.0
Russia,2021-03-15,75545.0
Russia,2021-03-22,62390.0
Russia,2021-03-29,52351.0
Russia,2021-04-05,60496.0
Russia,2021-04-12,60711.0
Russia,2021-04-19,69271.0
Russia,2021-04-26,51883.0
Russia,2021-05-03,57007.0
Russia,2021-05-10,69311.0
Russia,2021-05-17,51932.0
Russia,2021-05-24,70412.0
Russia,2021-05-31,54520.0
Russia,2021-06-07,95971.0
Russia,2021-06-14,94418.0
Russia,2021-06-21,156115.0
Russia,2021-06-28,138000.0
Russia,2021-07-05,197532.0
Russia,2021-07-12,174293.0
Russia,2021-07-19,167014.0
Russia,2021-07-26,162405.0
Russia,2021-08-02,135565.0
Russia,2021-08-09,153086.0
Russia,2021-08-16,146251.0
Russia,2021-08-23,135740.0
Russia,2021-08-30,129772.0
Russia,2021-09-06,127471.0
Russia,2021-09-13,134858.0
Russia,2021-09-20,145985.0
Russia,2021-09-27,191404.0
Russia,2021-10-04,163048.0
Russia,2021-10-11,217322.0
Russia,2021-10-18,248956.0
Russia,2021-10-25,272147.0
Russia,2021-11-01,320705.0
Russia,2021-11-08,236179.0
Russia,2021-11-15,296165.0
Russia,2021-11-22,237394.0
Russia,2021-11-29,197380.0
Russia,2021-12-06,244841.0
Russia,2021-12-13,168336.0
Russia,2021-12-27,0.0
Russia,2022-01-03,112370.0
Russia,2022-01-10,167581.0
Russia,2022-01-17,339040.0
Russia,2022-01-24,687777.0
Russia,2022-01-31,1120946.0
Russia,2022-02-07,1151486.0
Russia,2022-02-14,1389247.0
Russia,2022-02-21,875280.0
Russia,2022-02-28,616782.0
Russia,2022-03-07,361423.0
Russia,2022-03-14,206451.0
Russia,2022-03-21,201151.0
Russia,2022-03-28,113023.0
Russia,2022-04-04,99194.0
Russia,2022-04-11,88091.0
Russia,2022-04-18,52986.0
Russia,2022-04-25,58471.0
Russia,2022-05-02,32058.0
Russia,2022-05-09,37170.0
Russia,2022-05-16,32772.0
Russia,2022-05-23,30229.0
Russia,2022-05-30,27363.0
Russia,2022-06-06,24383.0
San Marino,2020-01-06,0.0
San Marino,2020-01-13,0.0
San Marino,2020-01-20,0.0
San Marino,2020-01-27,0.0
San Marino,2020-02-03,0.0
San Marino,2020-02-10,0.0
San Marino,2020-02-17,0.0
San Marino,2020-02-24,0.0
San Marino,2020-03-02,8.0
San Marino,2020-03-09,29.0
San Marino,2020-03-16,61.0
San Marino,2020-03-23,53.0
San Marino,2020-03-30,78.0
San Marino,2020-04-06,37.0
San Marino,2020-04-13,90.0
San Marino,2020-04-20,105.0
San Marino,2020-04-27,77.0
San Marino,2020-05-04,44.0
San Marino,2020-05-11,46.0
San Marino,2020-05-18,26.0
San Marino,2020-05-25,11.0
San Marino,2020-06-01,6.0
San Marino,2020-06-08,16.0
San Marino,2020-06-15,7.0
San Marino,2020-06-22,2.0
San Marino,2020-06-29,2.0
San Marino,2020-07-06,0.0
San Marino,2020-07-13,1.0
San Marino,2020-07-20,0.0
San Marino,2020-07-27,0.0
San Marino,2020-08-03,0.0
San Marino,2020-08-10,11.0
San Marino,2020-08-17,0.0
San Marino,2020-08-24,0.0
San Marino,2020-08-31,0.0
San Marino,2020-09-07,6.0
San Marino,2020-09-14,6.0
San Marino,2020-09-21,1.0
San Marino,2020-09-28,4.0
San Marino,2020-10-05,5.0
San Marino,2020-10-12,20.0
San Marino,2020-10-19,7.0
San Marino,2020-10-26,60.0
San Marino,2020-11-02,109.0
San Marino,2020-11-09,115.0
San Marino,2020-11-16,210.0
San Marino,2020-11-23,142.0
San Marino,2020-11-30,191.0
San Marino,2020-12-07,203.0
San Marino,2020-12-14,158.0
San Marino,2020-12-21,160.0
San Marino,2020-12-28,168.0
San Marino,2021-01-04,392.0
San Marino,2021-01-11,120.0
San Marino,2021-01-18,87.0
San Marino,2021-01-25,151.0
San Marino,2021-02-01,112.0
San Marino,2021-02-08,180.0
San Marino,2021-02-15,155.0
San Marino,2021-02-22,244.0
San Marino,2021-03-01,219.0
San Marino,2021-03-08,0.0
San Marino,2021-03-15,421.0
San Marino,2021-03-22,0.0
San Marino,2021-03-29,419.0
San Marino,2021-04-05,187.0
San Marino,2021-04-12,64.0
San Marino,2021-04-19,29.0
San Marino,2021-04-26,12.0
San Marino,2021-05-03,0.0
San Marino,2021-05-10,20.0
San Marino,2021-05-17,2.0
San Marino,2021-05-24,1.0
San Marino,2021-05-31,0.0
San Marino,2021-06-07,0.0
San Marino,2021-06-14,1.0
San Marino,2021-06-21,1.0
San Marino,2021-06-28,0.0
San Marino,2021-07-05,0.0
San Marino,2021-07-12,4.0
San Marino,2021-07-19,20.0
San Marino,2021-07-26,31.0
San Marino,2021-08-02,47.0
San Marino,2021-08-09,37.0
San Marino,2021-08-16,30.0
San Marino,2021-08-23,60.0
San Marino,2021-08-30,0.0
San Marino,2021-09-06,67.0
San Marino,2021-09-13,31.0
San Marino,2021-09-20,9.0
San Marino,2021-09-27,16.0
San Marino,2021-10-04,26.0
San Marino,2021-10-11,5.0
San Marino,2021-10-18,34.0
San Marino,2021-10-25,38.0
San Marino,2021-11-01,51.0
San Marino,2021-11-08,56.0
San Marino,2021-11-15,136.0
San Marino,2021-11-22,189.0
San Marino,2021-11-29,238.0
San Marino,2021-12-06,383.0
San Marino,2021-12-13,560.0
San Marino,2021-12-27,0.0
San Marino,2022-01-03,1031.0
San Marino,2022-01-10,1121.0
San Marino,2022-01-17,1147.0
San Marino,2022-01-24,1097.0
San Marino,2022-01-31,688.0
San Marino,2022-02-07,417.0
San Marino,2022-02-14,219.0
San Marino,2022-02-21,162.0
San Marino,2022-02-28,154.0
San Marino,2022-03-07,266.0
San Marino,2022-03-14,179.0
San Marino,2022-03-21,213.0
San Marino,2022-03-28,164.0
San Marino,2022-04-04,284.0
San Marino,2022-04-11,290.0
San Marino,2022-04-18,267.0
San Marino,2022-04-25,338.0
San Marino,2022-05-02,142.0
San Marino,2022-05-09,186.0
San Marino,2022-05-16,169.0
San Marino,2022-05-23,84.0
San Marino,2022-05-30,19.0
San Marino,2022-06-06,0.0
Serbia,2020-03-16,55.0
Serbia,2020-03-23,133.0
Serbia,2020-03-30,553.0
Serbia,2020-04-06,1167.0
Serbia,2020-04-13,1722.0
Serbia,2020-04-20,2688.0
Serbia,2020-04-27,1724.0
Serbia,2020-05-04,1422.0
Serbia,2020-05-11,650.0
Serbia,2020-05-18,496.0
Serbia,2020-05-25,549.0
Serbia,2020-06-01,253.0
Serbia,2020-06-08,411.0
Serbia,2020-06-15,487.0
Serbia,2020-06-22,584.0
Serbia,2020-06-29,1152.0
Serbia,2020-07-06,2085.0
Serbia,2020-07-13,2229.0
Serbia,2020-07-20,2534.0
Serbia,2020-07-27,2836.0
Serbia,2020-08-03,2463.0
Serbia,2020-08-10,1906.0
Serbia,2020-08-17,1583.0
Serbia,2020-08-24,975.0
Serbia,2020-08-31,708.0
Serbia,2020-09-07,540.0
Serbia,2020-09-14,503.0
Serbia,2020-09-21,500.0
Serbia,2020-09-28,476.0
Serbia,2020-10-05,517.0
Serbia,2020-10-12,886.0
Serbia,2020-10-19,1373.0
Serbia,2020-10-26,3326.0
Serbia,2020-11-02,8917.0
Serbia,2020-11-09,14344.0
Serbia,2020-11-16,21821.0
Serbia,2020-11-23,36552.0
Serbia,2020-11-30,48094.0
Serbia,2020-12-07,50438.0
Serbia,2020-12-14,46780.0
Serbia,2020-12-21,37315.0
Serbia,2020-12-28,24872.0
Serbia,2021-01-04,31070.0
Serbia,2021-01-11,12844.0
Serbia,2021-01-18,11070.0
Serbia,2021-01-25,11660.0
Serbia,2021-02-01,12618.0
Serbia,2021-02-08,12998.0
Serbia,2021-02-15,15761.0
Serbia,2021-02-22,22619.0
Serbia,2021-03-01,26180.0
Serbia,2021-03-08,30838.0
Serbia,2021-03-15,34851.0
Serbia,2021-03-22,34378.0
Serbia,2021-03-29,32163.0
Serbia,2021-04-05,24539.0
Serbia,2021-04-12,20160.0
Serbia,2021-04-19,17299.0
Serbia,2021-04-26,12253.0
Serbia,2021-05-03,8488.0
Serbia,2021-05-10,6050.0
Serbia,2021-05-17,3481.0
Serbia,2021-05-24,2285.0
Serbia,2021-05-31,1454.0
Serbia,2021-06-07,1213.0
Serbia,2021-06-14,862.0
Serbia,2021-06-21,548.0
Serbia,2021-06-28,572.0
Serbia,2021-07-05,676.0
Serbia,2021-07-12,1041.0
Serbia,2021-07-19,1522.0
Serbia,2021-07-26,2109.0
Serbia,2021-08-02,3481.0
Serbia,2021-08-09,6342.0
Serbia,2021-08-16,10269.0
Serbia,2021-08-23,15304.0
Serbia,2021-08-30,22106.0
Serbia,2021-09-06,43438.0
Serbia,2021-09-13,42525.0
Serbia,2021-09-20,45380.0
Serbia,2021-09-27,49940.0
Serbia,2021-10-04,44162.0
Serbia,2021-10-11,43667.0
Serbia,2021-10-18,49374.0
Serbia,2021-10-25,44540.0
Serbia,2021-11-01,40276.0
Serbia,2021-11-08,28138.0
Serbia,2021-11-15,21894.0
Serbia,2021-11-22,17336.0
Serbia,2021-11-29,13270.0
Serbia,2021-12-06,10384.0
Serbia,2021-12-13,8414.0
Serbia,2021-12-27,0.0
Serbia,2022-01-03,47739.0
Serbia,2022-01-10,85800.0
Serbia,2022-01-17,108505.0
Serbia,2022-01-24,117546.0
Serbia,2022-01-31,105897.0
Serbia,2022-02-07,72667.0
Serbia,2022-02-14,42103.0
Serbia,2022-02-21,25159.0
Serbia,2022-02-28,17346.0
Serbia,2022-03-07,14898.0
Serbia,2022-03-14,14764.0
Serbia,2022-03-21,15547.0
Serbia,2022-03-28,9895.0
Serbia,2022-04-04,8693.0
Serbia,2022-04-11,6571.0
Serbia,2022-04-18,5668.0
Serbia,2022-04-25,5041.0
Serbia,2022-05-02,3284.0
Serbia,2022-05-09,2857.0
Serbia,2022-05-16,2546.0
Serbia,2022-05-23,1539.0
Serbia,2022-05-30,1688.0
Serbia,2022-06-06,1729.0
Slovakia,2020-01-06,0.0
Slovakia,2020-01-13,0.0
Slovakia,2020-01-20,0.0
Slovakia,2020-01-27,0.0
Slovakia,2020-02-03,0.0
Slovakia,2020-02-10,0.0
Slovakia,2020-02-17,0.0
Slovakia,2020-02-24,0.0
Slovakia,2020-03-02,0.0
Slovakia,2020-03-09,5.0
Slovakia,2020-03-16,56.0
Slovakia,2020-03-23,124.0
Slovakia,2020-03-30,151.0
Slovakia,2020-04-06,198.0
Slovakia,2020-04-13,235.0
Slovakia,2020-04-20,404.0
Slovakia,2020-04-27,208.0
Slovakia,2020-05-04,32.0
Slovakia,2020-05-11,44.0
Slovakia,2020-05-18,38.0
Slovakia,2020-05-25,16.0
Slovakia,2020-06-01,11.0
Slovakia,2020-06-08,8.0
Slovakia,2020-06-15,22.0
Slovakia,2020-06-22,36.0
Slovakia,2020-06-29,77.0
Slovakia,2020-07-06,100.0
Slovakia,2020-07-13,137.0
Slovakia,2020-07-20,78.0
Slovakia,2020-07-27,201.0
Slovakia,2020-08-03,173.0
Slovakia,2020-08-10,245.0
Slovakia,2020-08-17,308.0
Slovakia,2020-08-24,517.0
Slovakia,2020-08-31,493.0
Slovakia,2020-09-07,719.0
Slovakia,2020-09-14,944.0
Slovakia,2020-09-21,1176.0
Slovakia,2020-09-28,2587.0
Slovakia,2020-10-05,4149.0
Slovakia,2020-10-12,6863.0
Slovakia,2020-10-19,10558.0
Slovakia,2020-10-26,14980.0
Slovakia,2020-11-02,19446.0
Slovakia,2020-11-09,16803.0
Slovakia,2020-11-16,13062.0
Slovakia,2020-11-23,11908.0
Slovakia,2020-11-30,14235.0
Slovakia,2020-12-07,19374.0
Slovakia,2020-12-14,30403.0
Slovakia,2020-12-21,38659.0
Slovakia,2020-12-28,34527.0
Slovakia,2021-01-04,93292.0
Slovakia,2021-01-11,31500.0
Slovakia,2021-01-18,37284.0
Slovakia,2021-01-25,32952.0
Slovakia,2021-02-01,38322.0
Slovakia,2021-02-08,37392.0
Slovakia,2021-02-15,37933.0
Slovakia,2021-02-22,39163.0
Slovakia,2021-03-01,34745.0
Slovakia,2021-03-08,30335.0
Slovakia,2021-03-15,24828.0
Slovakia,2021-03-22,20075.0
Slovakia,2021-03-29,15587.0
Slovakia,2021-04-05,12724.0
Slovakia,2021-04-12,10338.0
Slovakia,2021-04-19,8861.0
Slovakia,2021-04-26,7249.0
Slovakia,2021-05-03,5381.0
Slovakia,2021-05-10,3996.0
Slovakia,2021-05-17,2702.0
Slovakia,2021-05-24,2053.0
Slovakia,2021-05-31,1622.0
Slovakia,2021-06-07,1149.0
Slovakia,2021-06-14,613.0
Slovakia,2021-06-21,485.0
Slovakia,2021-06-28,299.0
Slovakia,2021-07-05,290.0
Slovakia,2021-07-12,254.0
Slovakia,2021-07-19,351.0
Slovakia,2021-07-26,480.0
Slovakia,2021-08-02,488.0
Slovakia,2021-08-09,646.0
Slovakia,2021-08-16,837.0
Slovakia,2021-08-23,1039.0
Slovakia,2021-08-30,2113.0
Slovakia,2021-09-06,3746.0
Slovakia,2021-09-13,5883.0
Slovakia,2021-09-20,7867.0
Slovakia,2021-09-27,10448.0
Slovakia,2021-10-04,12954.0
Slovakia,2021-10-11,15900.0
Slovakia,2021-10-18,25944.0
Slovakia,2021-10-25,37959.0
Slovakia,2021-11-01,49578.0
Slovakia,2021-11-08,59725.0
Slovakia,2021-11-15,72393.0
Slovakia,2021-11-22,78105.0
Slovakia,2021-11-29,74274.0
Slovakia,2021-12-06,54930.0
Slovakia,2021-12-13,37782.0
Slovakia,2021-12-20,24392.0
Slovakia,2021-12-27,23831.0
Slovakia,2022-01-03,21882.0
Slovakia,2022-01-10,21115.0
Slovakia,2022-01-17,49456.0
Slovakia,2022-01-24,106371.0
Slovakia,2022-01-31,147731.0
Slovakia,2022-02-07,153409.0
Slovakia,2022-02-14,138889.0
Slovakia,2022-02-21,107265.0
Slovakia,2022-02-28,83804.0
Slovakia,2022-03-07,79117.0
Slovakia,2022-03-14,72890.0
Slovakia,2022-03-21,62457.0
Slovakia,2022-03-28,43981.0
Slovakia,2022-04-04,29305.0
Slovakia,2022-04-11,16287.0
